empresa_id,fecha_fundacion,cnae,cp,base_revenue,cagr_10y_pct
8049610,2003-09-30,2110,04540,910179,1.06
9767308,2014-10-15,5610,31574,863467,7.3
13328704,2021-08-01,4791,03461,359953,9.31
6682649,2001-04-12,1101,48420,565696,8.28
8435319,2006-11-28,9412,25536,911935,4.51
5000139,2025-09-19,9001,48208,475424,13.28
10949564,2009-01-23,8710,49989,89055,10.68
5156956,2011-04-10,5224,50589,178858,0.01
12304004,2010-10-19,8299,15740,579877,-0.61
5000140,2013-10-10,7729,13143,314112,7.26
15415767,2014-12-28,9523,52481,272792,4.14
5468369,2021-07-20,7740,12683,187950,8.46
8716355,2012-02-17,5911,27346,766128,9.0
13129882,1992-07-16,6010,31871,873759,14.52
6082194,2024-03-24,8559,30619,220423,12.95
5000141,2006-11-02,1101,10544,410883,-0.67
5000142,2013-02-22,3030,22569,178997,-1.21
11091849,2008-05-15,7810,19309,710148,-4.59
8485568,1998-04-28,1623,29019,329946,-4.8
9995556,1999-02-08,9529,21073,514973,4.42
4503897,2002-04-02,8219,41006,129735,11.82
13284629,2004-10-11,7410,49141,534476,5.78
5000143,2019-03-23,8413,22950,101755,5.7
13129343,2022-09-09,9511,32798,690138,12.6
7082169,1992-05-19,7711,12816,197442,11.71
13388121,2008-08-31,6920,06169,64399,-0.32
5000144,2021-09-24,3320,46744,706586,9.26
10789967,2008-07-06,4617,14276,820925,5.92
5000145,2020-01-21,9101,29453,572442,2.25
7663287,2017-04-21,7010,19065,715631,14.29
5000146,2002-01-12,2910,14002,340071,4.25
5000147,2018-03-30,8552,29945,625052,2.61
2119260,2009-07-29,6520,30402,750679,10.6
7767741,2012-08-11,9521,14839,240803,6.56
5000148,2011-08-26,5610,17039,939574,3.16
8931634,2011-01-09,7721,09899,903954,5.25
15464959,2009-02-13,1419,51262,133821,2.09
7130027,2001-08-29,2110,31888,198906,0.3
5000149,1995-11-09,7500,16516,80769,-1.86
4469399,2018-09-22,7022,36259,656218,-2.02
6390148,1986-05-28,9529,17845,309086,-4.41
3293942,1998-07-18,5920,37288,884697,6.36
3182766,1998-02-01,7820,21175,130145,1.36
15114717,2006-10-21,5610,05524,107336,14.47
7817000,1976-03-03,8510,42130,645539,7.54
8200326,2021-04-21,5819,28996,493455,14.06
7128335,,2932,34193,561203,0.27
12697048,2020-12-04,1623,27310,136195,4.13
8332986,2020-10-15,8720,33621,913639,12.49
14988081,2018-12-15,1083,51401,476806,5.26
15729696,2016-10-15,1413,11289,232584,0.31
15047725,,7721,03246,605186,9.0
5000150,2000-08-05,2410,28741,532204,6.59
5000151,2004-03-15,1623,02115,491580,7.31
13513760,1998-03-10,9609,28545,385943,1.24
13056490,2013-10-24,8622,35768,477562,4.16
12826054,1990-02-13,4110,43405,565544,6.29
5000152,2011-10-26,7120,41011,347612,-0.43
13029547,2008-10-19,7112,07407,225187,-0.21
14261876,2007-05-27,4741,29877,298392,-3.61
5000153,2010-05-06,2410,16765,740849,5.6
7792019,2017-03-25,8430,24153,354311,-1.66
4925397,1998-03-25,8220,45998,583164,3.4
5166202,2016-03-11,2932,10837,695028,2.52
5000154,1988-09-24,6920,05387,523176,1.29
7576214,2015-04-23,1391,15911,446944,5.41
9555981,2008-12-03,7111,34321,845103,7.72
9283396,2013-06-07,1107,37363,145421,6.29
8687085,2021-01-31,4329,35186,199469,2.13
5860684,2018-08-13,7311,20214,767356,3.09
9313255,1991-04-16,3092,35399,668410,12.89
9187136,2000-01-04,8230,37206,665254,14.8
14582186,2025-09-19,4759,46023,843278,-2.59
10042612,2020-07-07,9411,11471,660105,-1.77
15919465,1995-06-22,9499,23307,390327,-3.95
6849549,2018-05-07,4120,28111,932879,0.4
6286056,2013-05-13,6832,13335,354088,1.53
8100975,2008-09-25,2351,21251,679568,6.77
5000155,2006-10-18,4910,33145,759913,14.77
5000156,2017-04-05,3011,37057,973842,3.2
13910527,2007-07-27,1011,31159,887528,-2.44
5000157,2009-09-10,0125,52688,378831,2.58
5000158,2005-02-07,7820,10170,722729,11.36
11189168,2010-12-20,4619,08731,973989,12.71
6633160,2015-07-08,9411,13376,352414,1.97
5000159,2014-05-06,2630,09192,828638,-4.28
7616016,2012-09-02,6202,24122,963274,-2.83
9738588,2019-02-08,2229,06021,261738,14.52
7303717,2018-07-31,4399,51533,675247,5.63
5000160,2023-01-20,7711,11180,909033,-1.0
3601281,2016-08-19,6611,21770,710666,-0.95
5000161,2016-01-02,4772,16090,251816,8.51
7914133,1994-10-29,2016,27134,671757,14.13
5000162,2006-11-13,6110,42191,330881,1.3
8099024,1999-12-17,7219,04654,164524,12.3
12964177,2011-02-18,2910,30751,124592,11.23
13447774,1998-12-05,8560,05439,312526,4.1
5000163,2008-11-28,8710,23965,140463,2.7
5796627,2011-12-24,7219,12457,765734,10.74
15548768,2009-07-07,8413,21505,273120,-2.49
4378471,1980-06-28,4791,34558,864315,2.27
13786310,2012-03-19,7912,36286,984621,13.62
4413692,2016-11-10,5320,47976,743195,-0.85
11727658,2009-02-08,7711,08148,900562,8.9
5000164,2017-11-04,1107,21867,712266,14.93
4917824,2001-04-03,1011,43715,585195,11.4
7694431,1938-08-01,6110,20058,104537,10.73
9778876,2009-12-31,8690,03577,455129,-4.75
10524587,1987-03-24,2229,03573,653336,5.53
6868944,2006-04-02,0149,01439,283343,12.24
5000165,2010-05-10,9512,19344,598991,9.06
5138361,1998-06-18,4649,20724,227540,1.84
5000166,2007-07-14,3299,13149,395042,10.05
15992252,1997-06-11,5814,23389,741194,8.78
4641077,1999-04-04,3109,19316,76578,3.77
6287588,2017-04-19,7311,48298,367713,4.96
12151756,2008-10-05,3514,07682,283583,4.95
9833794,2021-07-13,4520,39144,77477,-1.56
4820292,2012-12-16,4724,42575,244796,-3.29
12914044,2005-02-19,8292,07814,484744,-3.77
10861773,2009-08-03,8720,02312,542665,8.34
5000167,1997-12-27,4711,37841,449920,-0.39
5000168,1992-11-08,6419,36317,148148,1.93
8693237,2007-12-15,9603,38716,140570,8.26
5000169,2013-04-12,4910,01959,876063,1.05
15542261,2000-09-21,6010,36930,794966,6.12
9386293,2001-08-08,9601,45900,854242,4.89
4588036,2017-03-12,4931,41978,968439,13.24
5000170,2010-06-16,4778,20453,707819,14.0
13208177,2012-09-13,5911,16824,681274,10.95
5000171,2010-04-14,7219,50053,390914,-0.82
10442389,2007-01-28,4719,50970,703295,10.34
12295418,1983-08-22,4511,34609,568344,5.03
8853264,2008-12-06,9521,05415,433560,3.78
5981516,1991-02-28,3030,29648,291016,8.05
12934704,2014-10-02,2790,20604,282853,3.58
11689476,2006-11-02,7320,30454,647498,0.52
10747675,1964-10-24,6411,29974,301704,7.7
13871184,1999-07-09,9003,24772,883367,2.82
5000172,2011-02-06,8622,10534,386298,5.64
14826439,2016-10-20,2433,08213,573372,8.88
173098,2017-09-04,4639,17714,970211,-3.01
10810121,2010-01-03,2016,25158,411737,-4.33
5434294,2015-04-30,8610,45663,271216,-4.33
5000173,2022-06-26,8020,01826,652576,13.65
5824972,1999-09-10,6622,20864,603435,-0.47
11220312,2017-02-23,9601,14778,932098,13.31
8922448,2017-05-07,6201,07714,892566,-1.46
5000174,1994-08-23,5819,07387,991795,7.98
5000175,2016-08-08,8891,21912,261421,-2.44
13152863,2014-10-31,3514,05399,662940,8.46
8474325,2020-04-05,4639,17349,422126,2.96
5000176,1970-10-12,7410,27486,511126,-2.39
7616622,2006-07-13,7320,28753,748361,9.36
11474764,2005-12-11,2932,45375,346360,2.08
7001455,2012-10-23,3092,11937,650954,7.28
12661823,2021-07-13,8531,32045,126359,11.1
12408830,2017-12-23,7740,46640,730800,2.42
14027403,2004-10-10,4939,46551,628647,9.89
15345139,2002-06-09,9525,35407,155841,10.28
5164302,2015-02-06,8219,09707,526229,2.9
5000177,2001-10-05,4291,15688,554706,6.93
12696204,2022-02-10,5610,04542,702223,5.8
6883807,2010-09-07,7500,49795,188113,-0.52
8233879,2002-07-26,2910,26806,874313,6.03
5000178,,4646,44045,141372,14.45
14239612,2011-05-04,4321,33475,706016,13.73
11448082,2019-04-25,4771,48746,457152,3.6
14340026,2024-09-25,7739,42708,384666,6.26
5000179,2013-10-18,4511,19858,97487,-2.42
16077223,2010-07-16,4329,51798,498992,9.23
5000180,2008-11-15,6832,29773,201827,2.67
16426872,2004-10-01,8211,31243,462939,11.45
16628765,2014-11-27,5510,45548,237834,8.67
8927125,2009-02-07,4211,32648,761803,13.19
5134422,2010-11-15,4910,19501,291795,-4.01
5000181,2006-07-17,4649,10762,811937,10.84
5000182,2010-02-09,3299,11577,386569,3.97
8983159,2021-08-22,7500,22915,934432,7.2
5000183,2001-05-23,2899,10265,117549,-1.12
5605782,2006-05-05,8129,37706,341240,10.37
14446122,2012-04-02,5819,08905,910345,1.81
13537233,2007-10-16,2229,06258,75310,0.7
9188047,2025-04-13,1411,01045,416909,-2.86
5522505,,7022,38235,708002,1.3
12748820,1993-09-27,3011,01113,859205,13.11
7083798,2019-06-25,9601,45213,710513,8.82
4904611,2019-07-12,6831,33934,405193,10.82
5000184,2016-06-26,7311,40945,830335,2.21
13276130,2007-01-28,7712,27820,768348,11.31
5000185,1990-07-23,8560,12827,96572,14.0
5000186,2006-09-05,8710,51251,858193,1.96
13637122,2018-02-21,1071,20016,86527,1.02
9913894,2023-07-12,3092,11188,464913,8.07
13377265,1997-06-27,9609,06499,520972,12.22
5000187,2011-03-15,2910,02610,142894,10.37
5000188,2020-11-19,5814,40813,819784,12.67
8415161,2017-06-15,5621,50121,606222,5.6
11572441,2014-02-01,9319,16647,543566,6.8
15168777,1988-01-09,6621,40648,274578,6.61
5000189,2022-03-19,7010,24111,992402,-4.0
11898456,2017-04-24,7739,13880,859582,14.85
4976869,2021-10-05,1107,27150,990474,-0.87
5234763,1998-02-07,4724,28433,890135,-2.59
5000190,2011-01-08,5610,09983,459790,-3.57
5000191,2010-11-24,3109,23221,178966,5.57
11640650,2019-12-08,4617,29831,597278,7.38
15989064,1992-06-13,4649,42398,207170,4.89
7461326,2000-08-15,6499,49904,963091,-2.67
4658516,2018-03-10,9329,14741,825140,9.94
13071758,2009-11-19,2899,11658,91264,14.95
5000192,2014-01-10,4646,01008,517357,-3.57
16721338,2000-03-17,4791,33414,930747,14.02
6751441,2016-06-27,5320,37624,544491,14.73
11469436,2004-01-01,6810,02435,494959,-1.16
5000193,2006-12-02,8129,11543,857814,4.69
5000194,2022-03-05,0125,24190,444579,-3.96
5876976,1998-09-28,6202,05041,364775,4.41
10849968,2013-08-21,2899,27566,397829,-0.52
6008258,2012-11-22,2790,14820,838698,-0.98
5000195,2007-06-02,7022,31054,742982,2.05
16250299,1981-12-16,8690,45949,735732,3.08
10215249,2000-09-11,8551,10465,552498,10.6
5000196,2016-07-06,9319,08269,600735,4.61
5000197,1988-08-01,5224,19762,265249,8.24
5000198,1968-04-06,8299,37512,799924,-3.34
12479208,2024-01-04,8531,49981,466784,3.21
7796056,1988-12-30,8720,15990,816730,8.26
10165073,2024-09-15,6492,42436,269408,-4.06
5000199,2009-07-29,7820,23227,85449,4.01
5000200,2022-04-24,6499,39239,826789,-1.45
5000201,1996-07-03,2630,21886,348919,-3.24
7962149,2018-10-15,5829,49726,336106,7.11
8952751,2024-07-04,7420,48334,998703,6.33
7751731,2016-06-22,7739,03647,465262,6.4
5000202,1998-01-06,9411,37268,605081,4.8
7235842,2003-07-25,9601,26012,360327,6.91
5000203,2001-09-01,8510,36835,737733,-1.02
13140856,2018-07-08,2014,24198,922931,10.85
4535470,2008-09-03,1419,48949,817854,4.09
13254832,1995-03-19,8211,15869,977934,4.94
6926391,2000-07-18,8430,37483,484650,12.88
5000204,2014-07-09,9512,24348,946753,9.52
7499908,2006-09-07,1391,08438,900980,-3.31
14323896,2021-06-21,6201,43399,681077,6.92
11438132,2008-06-06,8292,36796,565121,-3.77
15674785,2003-12-06,3211,38779,975668,10.79
5021078,1998-04-10,6520,51724,311945,5.68
9832628,2020-11-24,8899,20880,919363,4.64
10241773,2014-04-23,6492,19024,312420,4.49
15332072,2020-05-26,5814,33057,499741,0.94
5805719,2004-04-29,2740,33747,91505,8.91
10897057,1996-03-23,1310,16797,230563,-0.14
7593137,1999-01-24,8560,19682,300338,-0.54
5092217,1982-02-14,8430,29653,95027,-3.5
9512050,1988-08-03,8531,32979,258476,-1.29
6331426,2018-04-28,9522,47909,213098,2.59
13027761,2014-08-18,4799,46002,481835,10.08
5000205,2019-09-20,3109,20736,672722,0.76
7181663,2007-06-12,2811,50822,129840,3.03
11167896,2023-03-01,4673,24045,149894,12.34
6955907,2002-12-22,7820,11141,564372,9.0
13218849,1997-03-02,1413,18770,275722,14.07
15755145,2021-12-30,9411,31644,910775,10.5
7290239,1996-07-22,8690,01640,358665,13.1
14955213,2013-02-21,6831,20954,308314,8.15
5000206,2004-08-20,6832,44757,491797,8.72
5000207,2012-10-28,3011,26546,643382,11.24
13947948,2020-04-01,7022,44976,941907,-3.59
262077,2005-11-13,8020,11625,984991,8.4
5000208,2013-10-11,2910,28578,983143,-4.58
6209118,2023-04-23,9101,14053,828811,-4.24
9936407,2003-11-02,7219,18624,763962,0.42
6959019,2009-06-14,5320,44738,202467,-2.03
5000209,2017-10-06,4729,08313,905634,12.9
9935234,2010-06-22,8121,21267,713843,-4.32
5000210,2020-06-26,4941,27070,553992,10.68
14743572,2018-02-12,8413,33536,362214,10.57
5000211,2021-09-28,8220,11101,755222,-2.36
11139582,1980-05-16,8423,16950,648346,0.06
7911076,2004-04-04,7721,50526,371322,3.6
6119102,2002-11-12,4520,44678,167389,-3.55
6038998,2003-05-13,2433,49894,647840,12.55
8074293,1982-06-23,8690,33245,591393,-4.41
13954760,2010-01-14,8899,40072,363495,14.05
4637375,2019-04-05,9311,10862,247766,4.41
16738004,2019-06-15,4690,13136,216485,-1.18
7635861,2000-10-23,1310,36665,570539,10.39
5000212,2009-01-08,4724,29166,970825,-2.66
11382710,2017-05-10,5812,51054,483399,11.84
5000213,2018-04-24,9003,07484,757501,0.29
7935370,2001-09-11,7810,25913,393063,-0.91
5296496,2015-11-01,4221,36788,639473,-4.23
13264323,2021-05-17,7420,42712,233192,5.21
9226330,1999-07-29,2014,01247,480378,12.92
8943774,2016-11-25,2599,16660,462249,11.89
14589239,1997-02-02,9411,46572,843841,-1.36
5101433,2005-12-07,7410,51493,590578,-0.05
13251081,2015-10-25,7820,51597,435640,5.06
15446027,2013-05-04,8560,13721,554279,6.04
5000214,2000-11-24,1721,39228,160147,6.98
4805433,2017-02-01,4321,20161,224883,11.38
5165690,2012-03-07,5812,02597,909401,12.88
5000215,2014-06-15,4729,51889,499872,-3.88
10665333,1996-05-07,8551,30860,479051,-2.39
8595908,2010-11-02,9512,32391,441494,9.01
15605980,2009-11-11,1083,43187,344374,-0.46
217236,2020-07-27,1107,10638,204631,-1.23
5000216,2006-03-10,2599,20330,252613,-1.01
13506031,2008-08-17,9411,24365,63300,7.47
5000217,1994-06-17,8292,40254,390013,3.78
5000218,2024-08-17,2811,43489,527488,3.01
5000219,1998-06-05,4646,31098,851478,2.99
11954128,2014-12-21,7820,28741,790044,11.39
16349479,2005-10-04,9329,03713,950236,-0.68
5414647,1975-06-19,4799,12435,886959,-4.91
5000220,2007-06-28,9499,47199,432817,7.19
7512233,1976-01-06,7729,47790,312503,-2.59
5190722,2002-10-28,4511,38818,710193,11.52
5587923,1995-06-27,8560,22277,923758,-1.66
7826632,2014-03-20,9001,03914,670780,13.06
15086727,2005-08-02,6832,17974,716784,-0.02
6105192,2020-04-03,9529,02403,770280,-0.35
14967520,2013-10-14,6920,03546,152945,5.3
9058951,2017-10-31,1011,28865,754322,5.59
8443456,2011-11-02,2910,04533,150773,2.5
11389835,2018-03-04,2599,24505,252296,7.66
5000221,2014-10-11,2825,22830,423253,0.18
13372734,2016-07-12,8899,34894,154922,12.35
11357234,2018-10-21,1011,38946,269269,11.72
7991053,2005-10-31,8610,25617,722207,4.38
10545776,2016-07-28,6201,29986,587123,2.53
15847508,2001-04-22,1920,34359,834001,-3.35
12976310,2023-09-12,9525,46627,118977,14.81
5000222,1989-09-19,8559,07693,860713,3.23
5000223,2018-01-09,9412,39273,96873,13.69
5000224,1994-08-03,4291,13857,925343,7.51
8445776,2012-10-12,7430,26771,957619,14.18
9514229,2015-01-29,6612,20551,639165,3.87
5000225,2018-04-13,6202,01807,167734,-0.73
7097566,1997-08-12,4791,03109,443973,13.2
5000226,2005-03-10,6209,09380,967442,-4.82
5251401,2006-09-19,2511,49472,373942,12.84
5000227,2020-12-21,8532,27068,91352,6.76
13156411,2015-07-21,1419,03257,534890,-2.86
4937675,1998-08-17,5229,50344,598603,-3.79
5000228,2012-04-28,6202,05905,173784,2.44
16251494,1999-02-09,4617,44513,406834,12.98
6023308,2016-05-23,4791,25898,592678,0.24
5000229,2025-07-22,4612,36792,164692,-3.65
11658549,2008-07-16,9522,01939,54161,2.42
5000230,2005-12-18,5630,49111,910484,-2.83
10948713,2011-02-03,6010,23917,452741,9.32
10844754,2005-11-30,6499,29981,411939,10.54
7510797,2011-12-17,7430,30870,566420,8.35
4521298,2019-02-02,8010,23534,606428,13.35
9921322,2013-01-20,4619,01981,647417,3.17
16176876,2009-06-05,3011,48051,842713,6.6
5000231,2010-09-05,7112,10921,952011,-1.61
5000232,1998-10-10,1623,33290,201615,10.66
5000233,2005-10-13,4931,11403,52273,0.53
5000234,2020-03-04,7500,13534,54211,3.61
4632080,1973-11-18,8623,07573,158841,10.98
5000235,2023-08-02,8899,39219,995722,9.78
16287606,2018-08-04,9525,28872,260820,-3.47
5366770,1979-03-01,5621,35557,465424,5.35
5272275,2010-07-30,9529,15090,791906,11.37
16225203,2021-09-06,6520,16354,791350,9.33
9779179,2015-04-16,1083,40724,770485,4.44
6004475,2020-04-01,9609,44374,647076,-1.4
9496931,1994-07-30,8710,19268,211400,4.95
4774385,2007-04-02,7820,27757,584581,7.25
16260501,2003-01-23,6311,43702,888515,12.73
12156502,2021-09-06,8423,38183,214801,-1.29
5000236,2020-10-21,7120,14816,989421,12.39
9823411,2010-01-27,2825,32758,641501,-3.1
15309215,2023-12-17,5812,25426,203339,11.5
5370323,2012-06-25,8211,13278,922266,7.26
5000237,2019-01-04,2110,46601,68311,3.26
5000238,2021-05-15,4321,47533,300329,3.26
4709400,2007-03-17,6499,23033,375170,1.52
5000239,2008-11-23,6209,06653,598231,11.4
5000240,2000-05-18,2811,35957,495666,-0.64
12557084,2010-06-15,6619,33291,295344,1.45
5659252,2012-12-25,7311,29402,795503,-2.12
8964131,2023-12-25,6201,13626,366490,3.57
5142137,2020-05-19,8551,06720,572722,7.39
5000241,2018-01-17,1623,47635,679238,1.09
8994285,2020-10-17,4772,32144,973686,4.7
5000242,2018-04-09,8622,02502,210264,10.91
16406506,1997-02-08,2014,27143,220752,10.61
13324500,2007-01-19,6920,35981,592764,7.98
15421654,2010-04-13,4612,48255,530779,0.78
16313258,2004-10-08,8610,04116,686145,-0.1
5000243,2002-08-29,7729,25504,108809,-0.33
22462,1999-02-14,8621,12417,394578,3.62
7411655,2020-09-09,9700,06112,914296,-1.81
13198084,2009-02-09,4772,02384,125361,1.31
12063561,2020-09-08,4646,29668,144795,5.59
10767697,2017-04-14,7500,43469,777362,10.56
5000244,2013-09-03,5814,13272,856874,2.73
5781702,2021-10-05,8220,30848,535507,8.78
10507362,2003-09-25,4741,05097,364978,-1.09
15712788,2008-08-18,9523,17548,133968,2.46
13773654,2014-12-12,4221,15502,948969,1.7
14088819,2005-05-01,1721,20670,193119,-0.14
12323904,2009-11-12,6810,37878,479063,7.49
5932890,2015-04-15,8020,21595,974147,5.14
6307782,1995-04-18,4751,39003,82391,6.97
10441323,1999-05-04,0111,06140,798282,-3.11
5000245,2010-08-29,6621,23012,192630,2.0
10494983,2008-03-28,2630,02828,239096,10.29
5000246,1999-02-21,2899,18674,192729,-3.81
5820816,2013-02-01,4724,37460,383406,2.42
7860335,2002-05-12,6622,15419,410534,-3.94
5507354,2020-03-10,4639,45730,629085,11.83
6540607,2010-12-04,9411,37761,626694,8.29
5000247,2014-03-09,7410,50235,995784,10.62
15327387,2007-12-23,8622,33936,820440,4.46
12488370,2019-06-27,1721,13528,375293,3.98
13892159,1983-08-05,2351,16279,997721,4.25
5000248,2003-03-24,4120,45907,386454,-4.05
6405970,2022-12-13,8421,34435,172291,-0.5
8683101,2012-11-22,9603,32970,376653,4.31
5000249,1997-10-05,4120,29041,245959,12.97
11058307,2001-11-04,0125,23254,997634,-0.32
6248859,2003-12-25,5630,19686,467323,7.45
15673852,2020-05-23,8413,15778,960988,3.2
5000250,2005-12-20,2433,12195,508809,3.44
14448984,2009-10-11,5510,41921,184980,6.45
14364373,2000-01-10,4511,25344,407188,11.33
4818576,2007-03-05,8020,47354,603872,12.84
6770734,2015-02-04,4724,12999,991676,1.11
6434500,2021-06-14,6492,10037,701054,4.95
5000251,2012-05-14,2811,44502,869970,1.64
13421909,2005-05-24,9522,34154,870779,1.68
5000252,2022-08-12,4729,41240,315828,10.54
5000253,2004-10-30,2433,25207,282799,13.27
8145917,2000-03-16,9603,02082,624194,5.51
204943,1999-07-31,6492,01740,442708,12.42
16323500,2011-09-21,8710,04383,733502,10.16
12929978,2000-07-20,5224,30234,782582,3.53
5000254,2021-03-14,7810,49680,481404,5.07
16698726,,6612,46174,555880,0.93
11696836,1995-08-26,5621,36990,368755,5.06
5000255,1987-10-29,7120,45426,916397,12.18
5000256,2016-06-04,2016,10642,654635,4.55
15452288,2006-12-15,9525,19212,228312,13.96
5866215,2014-03-08,5812,21555,624058,1.07
7751753,2009-10-24,0149,20621,226295,2.96
16033164,2005-02-22,9411,47833,935733,-0.71
15342049,2013-09-19,4719,34208,582158,5.0
11711991,2010-11-01,2120,52826,555241,3.48
448618,2020-03-25,3011,32626,748940,6.37
15217794,1983-11-21,4120,47368,159553,3.49
5000257,2004-02-27,2351,13093,906545,11.51
14012471,2025-06-11,8610,05880,127438,-3.21
5000258,1993-07-24,5210,46684,785126,1.39
8204302,2018-01-10,2611,19674,467357,-0.38
8403322,2010-02-27,8010,07284,967243,2.63
9035129,1985-02-19,8520,26141,147629,14.99
13731598,2000-08-13,0149,22371,827402,11.19
16126433,2019-04-13,7010,33180,939517,3.12
5000259,1999-01-13,7810,32966,385033,7.12
13479536,2021-07-06,6810,37430,141643,7.33
9348499,2007-09-09,4520,07863,397767,3.19
6072372,2008-08-15,2410,17936,664420,4.64
11257335,2014-07-25,7112,19595,693927,-2.48
5000260,1998-12-19,9609,25039,709560,-0.01
5738926,1998-06-29,4939,51123,338870,9.98
10317667,1989-01-26,1721,35688,435905,7.63
6519712,1998-04-08,6499,32220,700074,10.85
10077050,2014-06-16,5819,12398,486014,14.99
15137713,1988-07-24,4321,52090,808460,0.18
5635680,2022-05-30,8010,34769,953401,-4.12
5151711,2020-12-20,6492,24571,317784,0.72
5000261,2013-02-13,4646,45251,419119,6.23
13300504,2013-10-05,5229,38527,113960,7.83
15124954,2013-03-22,2740,09223,484781,-4.41
5000262,2023-01-07,7912,34869,431803,12.1
